Time[s], CLK, MOSI, MISO, CS, Master 3V3_EN, Slave 3V3_EN
0.309867187500000, 0, 0, 0, 1, 1, 1
0.309867687500000, 0, 0, 1, 0, 1, 1
0.309868687500000, 1, 0, 1, 0, 1, 1
0.309869187500000, 0, 0, 1, 0, 1, 1
0.309869687500000, 1, 0, 1, 0, 1, 1
0.309870187500000, 0, 0, 1, 0, 1, 1
0.309870687500000, 1, 0, 1, 0, 1, 1
0.309871187500000, 0, 0, 1, 0, 1, 1
0.309871687500000, 1, 0, 1, 0, 1, 1
0.309872187500000, 0, 0, 1, 0, 1, 1
0.309872687500000, 1, 0, 1, 0, 1, 1
0.309873187500000, 0, 1, 1, 0, 1, 1
0.309873250000000, 0, 1, 0, 0, 1, 1
0.309873687500000, 1, 1, 0, 0, 1, 1
0.309874250000000, 0, 0, 1, 0, 1, 1
0.309874750000000, 1, 0, 1, 0, 1, 1
0.309875250000000, 0, 1, 0, 0, 1, 1
0.309875750000000, 1, 1, 0, 0, 1, 1
0.309876250000000, 0, 0, 0, 0, 1, 1
0.309876750000000, 0, 0, 0, 1, 1, 1
0.309877250000000, 0, 0, 1, 0, 1, 1
0.309878250000000, 1, 0, 1, 0, 1, 1
0.309878750000000, 0, 0, 1, 0, 1, 1
0.309879250000000, 1, 0, 1, 0, 1, 1
0.309879750000000, 0, 0, 1, 0, 1, 1
0.309880250000000, 1, 0, 1, 0, 1, 1
0.309880750000000, 0, 0, 1, 0, 1, 1
0.309881250000000, 1, 0, 1, 0, 1, 1
0.309881750000000, 0, 0, 1, 0, 1, 1
0.309882312500000, 1, 0, 1, 0, 1, 1
0.309882812500000, 0, 1, 0, 0, 1, 1
0.309883312500000, 1, 1, 0, 0, 1, 1
0.309883812500000, 0, 1, 0, 0, 1, 1
0.309884312500000, 1, 1, 0, 0, 1, 1
0.309884812500000, 0, 0, 1, 0, 1, 1
0.309885312500000, 1, 0, 1, 0, 1, 1
0.309885812500000, 0, 0, 1, 0, 1, 1
0.309886312500000, 0, 0, 0, 1, 1, 1
0.309886812500000, 0, 0, 0, 0, 1, 1
0.309886875000000, 0, 0, 1, 0, 1, 1
0.309887812500000, 1, 0, 1, 0, 1, 1
0.309888312500000, 0, 0, 1, 0, 1, 1
0.309888812500000, 1, 0, 1, 0, 1, 1
0.309889312500000, 0, 0, 1, 0, 1, 1
0.309889812500000, 1, 0, 1, 0, 1, 1
0.309890375000000, 0, 0, 1, 0, 1, 1
0.309890875000000, 1, 0, 1, 0, 1, 1
0.309891375000000, 0, 0, 1, 0, 1, 1
0.309891875000000, 1, 0, 1, 0, 1, 1
0.309892375000000, 0, 1, 0, 0, 1, 1
0.309892875000000, 1, 1, 0, 0, 1, 1
0.309893375000000, 0, 1, 0, 0, 1, 1
0.309893875000000, 1, 1, 0, 0, 1, 1
0.309894375000000, 0, 1, 0, 0, 1, 1
0.309894875000000, 1, 1, 0, 0, 1, 1
0.309895375000000, 0, 0, 0, 0, 1, 1
0.309895875000000, 0, 0, 0, 1, 1, 1
0.309896375000000, 0, 0, 0, 0, 1, 1
0.309896437500000, 0, 0, 1, 0, 1, 1
0.309897375000000, 1, 0, 1, 0, 1, 1
0.309897937500000, 0, 0, 1, 0, 1, 1
0.309898437500000, 1, 0, 1, 0, 1, 1
0.309898937500000, 0, 0, 1, 0, 1, 1
0.309899437500000, 1, 0, 1, 0, 1, 1
0.309899937500000, 0, 0, 1, 0, 1, 1
0.309900437500000, 1, 0, 1, 0, 1, 1
0.309900937500000, 0, 1, 0, 0, 1, 1
0.309901437500000, 1, 1, 0, 0, 1, 1
0.309901937500000, 0, 0, 1, 0, 1, 1
0.309902437500000, 1, 0, 1, 0, 1, 1
0.309902937500000, 0, 0, 1, 0, 1, 1
0.309903437500000, 1, 0, 1, 0, 1, 1
0.309903937500000, 0, 0, 1, 0, 1, 1
0.309904437500000, 1, 0, 1, 0, 1, 1
0.309904937500000, 0, 0, 1, 0, 1, 1
0.309905437500000, 0, 0, 1, 1, 1, 1
0.309905500000000, 0, 0, 0, 1, 1, 1
0.309906000000000, 0, 0, 1, 0, 1, 1
0.309907000000000, 1, 0, 1, 0, 1, 1
0.309907500000000, 0, 0, 1, 0, 1, 1
0.309908000000000, 1, 0, 1, 0, 1, 1
0.309908500000000, 0, 0, 1, 0, 1, 1
0.309909000000000, 1, 0, 1, 0, 1, 1
0.309909500000000, 0, 0, 1, 0, 1, 1
0.309910000000000, 1, 0, 1, 0, 1, 1
0.309910500000000, 0, 1, 1, 0, 1, 1
0.309910562500000, 0, 1, 0, 0, 1, 1
0.309911000000000, 1, 1, 0, 0, 1, 1
0.309911500000000, 0, 0, 0, 0, 1, 1
0.309911562500000, 0, 0, 1, 0, 1, 1
0.309912000000000, 1, 0, 1, 0, 1, 1
0.309912500000000, 0, 0, 1, 0, 1, 1
0.309913000000000, 1, 0, 1, 0, 1, 1
0.309913562500000, 0, 1, 0, 0, 1, 1
0.309914062500000, 1, 1, 0, 0, 1, 1
0.309914562500000, 0, 0, 0, 0, 1, 1
0.309915062500000, 0, 0, 0, 1, 1, 1
0.309915562500000, 0, 0, 1, 0, 1, 1
0.309916562500000, 1, 0, 1, 0, 1, 1
0.309917062500000, 0, 0, 1, 0, 1, 1
0.309917562500000, 1, 0, 1, 0, 1, 1
0.309918062500000, 0, 0, 1, 0, 1, 1
0.309918562500000, 1, 0, 1, 0, 1, 1
0.309919062500000, 0, 0, 1, 0, 1, 1
0.309919562500000, 1, 0, 1, 0, 1, 1
0.309920062500000, 0, 1, 1, 0, 1, 1
0.309920125000000, 0, 1, 0, 0, 1, 1
0.309920562500000, 1, 1, 0, 0, 1, 1
0.309921062500000, 0, 0, 0, 0, 1, 1
0.309921125000000, 0, 0, 1, 0, 1, 1
0.309921625000000, 1, 0, 1, 0, 1, 1
0.309922125000000, 0, 1, 0, 0, 1, 1
0.309922625000000, 1, 1, 0, 0, 1, 1
0.309923125000000, 0, 0, 1, 0, 1, 1
0.309923625000000, 1, 0, 1, 0, 1, 1
0.309924125000000, 0, 0, 1, 0, 1, 1
0.309924625000000, 0, 0, 0, 1, 1, 1
0.309925125000000, 0, 0, 1, 0, 1, 1
0.309926125000000, 1, 0, 1, 0, 1, 1
0.309926625000000, 0, 0, 1, 0, 1, 1
0.309927125000000, 1, 0, 1, 0, 1, 1
0.309927625000000, 0, 0, 1, 0, 1, 1
0.309928125000000, 1, 0, 1, 0, 1, 1
0.309928625000000, 0, 0, 1, 0, 1, 1
0.309929125000000, 1, 0, 1, 0, 1, 1
0.309929687500000, 0, 1, 0, 0, 1, 1
0.309930187500000, 1, 1, 0, 0, 1, 1
0.309930687500000, 0, 0, 1, 0, 1, 1
0.309931187500000, 1, 0, 1, 0, 1, 1
0.309931687500000, 0, 1, 0, 0, 1, 1
0.309932187500000, 1, 1, 0, 0, 1, 1
0.309932687500000, 0, 1, 0, 0, 1, 1
0.309933187500000, 1, 1, 0, 0, 1, 1
0.309933687500000, 0, 0, 0, 0, 1, 1
0.309934187500000, 0, 0, 0, 1, 1, 1
0.309934687500000, 0, 0, 0, 0, 1, 1
0.309934750000000, 0, 0, 1, 0, 1, 1
0.309935687500000, 1, 0, 1, 0, 1, 1
0.309936187500000, 0, 0, 1, 0, 1, 1
0.309936687500000, 1, 0, 1, 0, 1, 1
0.309937250000000, 0, 0, 1, 0, 1, 1
0.309937750000000, 1, 0, 1, 0, 1, 1
0.309938250000000, 0, 0, 1, 0, 1, 1
0.309938750000000, 1, 0, 1, 0, 1, 1
0.309939250000000, 0, 1, 0, 0, 1, 1
0.309939750000000, 1, 1, 0, 0, 1, 1
0.309940250000000, 0, 1, 0, 0, 1, 1
0.309940750000000, 1, 1, 0, 0, 1, 1
0.309941250000000, 0, 0, 1, 0, 1, 1
0.309941750000000, 1, 0, 1, 0, 1, 1
0.309942250000000, 0, 0, 1, 0, 1, 1
0.309942750000000, 1, 0, 1, 0, 1, 1
0.309943250000000, 0, 0, 1, 0, 1, 1
0.309943750000000, 0, 0, 1, 1, 1, 1
0.309943812500000, 0, 0, 0, 1, 1, 1
0.309944250000000, 0, 0, 0, 0, 1, 1
0.309944312500000, 0, 0, 1, 0, 1, 1
0.309945312500000, 1, 0, 1, 0, 1, 1
0.309945812500000, 0, 0, 1, 0, 1, 1
0.309946312500000, 1, 0, 1, 0, 1, 1
0.309946812500000, 0, 0, 1, 0, 1, 1
0.309947312500000, 1, 0, 1, 0, 1, 1
0.309947812500000, 0, 0, 1, 0, 1, 1
0.309948312500000, 1, 0, 1, 0, 1, 1
0.309948812500000, 0, 1, 0, 0, 1, 1
0.309949312500000, 1, 1, 0, 0, 1, 1
0.309949812500000, 0, 1, 0, 0, 1, 1
0.309950312500000, 1, 1, 0, 0, 1, 1
0.309950812500000, 0, 0, 0, 0, 1, 1
0.309950875000000, 0, 0, 1, 0, 1, 1
0.309951312500000, 1, 0, 1, 0, 1, 1
0.309951812500000, 0, 1, 1, 0, 1, 1
0.309951875000000, 0, 1, 0, 0, 1, 1
0.309952312500000, 1, 1, 0, 0, 1, 1
0.309952875000000, 0, 0, 0, 0, 1, 1
0.309953375000000, 0, 0, 0, 1, 1, 1
0.309953875000000, 0, 0, 1, 0, 1, 1
0.309954875000000, 1, 0, 1, 0, 1, 1
0.309955375000000, 0, 0, 1, 0, 1, 1
0.309955875000000, 1, 0, 1, 0, 1, 1
0.309956375000000, 0, 0, 1, 0, 1, 1
0.309956875000000, 1, 0, 1, 0, 1, 1
0.309957375000000, 0, 0, 1, 0, 1, 1
0.309957875000000, 1, 0, 1, 0, 1, 1
0.309958375000000, 0, 1, 1, 0, 1, 1
0.309958437500000, 0, 1, 0, 0, 1, 1
0.309958875000000, 1, 1, 0, 0, 1, 1
0.309959375000000, 0, 1, 0, 0, 1, 1
0.309959875000000, 1, 1, 0, 0, 1, 1
0.309960375000000, 0, 1, 0, 0, 1, 1
0.309960937500000, 1, 1, 0, 0, 1, 1
0.309961437500000, 0, 0, 1, 0, 1, 1
0.309961937500000, 1, 0, 1, 0, 1, 1
0.309962437500000, 0, 0, 1, 0, 1, 1
0.309962937500000, 0, 0, 0, 1, 1, 1
0.309963437500000, 0, 0, 1, 0, 1, 1
0.309964437500000, 1, 0, 1, 0, 1, 1
0.309964937500000, 0, 0, 1, 0, 1, 1
0.309965437500000, 1, 0, 1, 0, 1, 1
0.309965937500000, 0, 0, 1, 0, 1, 1
0.309966437500000, 1, 0, 1, 0, 1, 1
0.309966937500000, 0, 0, 1, 0, 1, 1
0.309967437500000, 1, 0, 1, 0, 1, 1
0.309967937500000, 0, 1, 1, 0, 1, 1
0.309968000000000, 0, 1, 0, 0, 1, 1
0.309968437500000, 1, 1, 0, 0, 1, 1
0.309969000000000, 0, 1, 0, 0, 1, 1
0.309969500000000, 1, 1, 0, 0, 1, 1
0.309970000000000, 0, 1, 0, 0, 1, 1
0.309970500000000, 1, 1, 0, 0, 1, 1
0.309971000000000, 0, 1, 0, 0, 1, 1
0.309971500000000, 1, 1, 0, 0, 1, 1
0.309972000000000, 0, 0, 0, 0, 1, 1
0.309972500000000, 0, 0, 0, 1, 1, 1
0.309973000000000, 0, 0, 1, 0, 1, 1
0.309974000000000, 1, 0, 1, 0, 1, 1
0.309974500000000, 0, 0, 1, 0, 1, 1
0.309975000000000, 1, 0, 1, 0, 1, 1
0.309975500000000, 0, 0, 1, 0, 1, 1
0.309976000000000, 1, 0, 1, 0, 1, 1
0.309976562500000, 0, 1, 0, 0, 1, 1
0.309977062500000, 1, 1, 0, 0, 1, 1
0.309977562500000, 0, 0, 1, 0, 1, 1
0.309978062500000, 1, 0, 1, 0, 1, 1
0.309978562500000, 0, 0, 1, 0, 1, 1
0.309979062500000, 1, 0, 1, 0, 1, 1
0.309979562500000, 0, 0, 1, 0, 1, 1
0.309980062500000, 1, 0, 1, 0, 1, 1
0.309980562500000, 0, 0, 1, 0, 1, 1
0.309981062500000, 1, 0, 1, 0, 1, 1
0.309981562500000, 0, 0, 1, 0, 1, 1
0.309982062500000, 0, 0, 1, 1, 1, 1
0.309982125000000, 0, 0, 0, 1, 1, 1
0.309982562500000, 0, 0, 0, 0, 1, 1
0.309982625000000, 0, 0, 1, 0, 1, 1
0.309983562500000, 1, 0, 1, 0, 1, 1
0.309984062500000, 0, 0, 1, 0, 1, 1
0.309984625000000, 1, 0, 1, 0, 1, 1
0.309985125000000, 0, 0, 1, 0, 1, 1
0.309985625000000, 1, 0, 1, 0, 1, 1
0.309986125000000, 0, 1, 0, 0, 1, 1
0.309986625000000, 1, 1, 0, 0, 1, 1
0.309987125000000, 0, 0, 1, 0, 1, 1
0.309987625000000, 1, 0, 1, 0, 1, 1
0.309988125000000, 0, 0, 1, 0, 1, 1
0.309988625000000, 1, 0, 1, 0, 1, 1
0.309989125000000, 0, 0, 1, 0, 1, 1
0.309989625000000, 1, 0, 1, 0, 1, 1
0.309990125000000, 0, 1, 1, 0, 1, 1
0.309990187500000, 0, 1, 0, 0, 1, 1
0.309990625000000, 1, 1, 0, 0, 1, 1
0.309991125000000, 0, 0, 0, 0, 1, 1
0.309991625000000, 0, 0, 0, 1, 1, 1
0.309992187500000, 0, 0, 1, 0, 1, 1
0.309993187500000, 1, 0, 1, 0, 1, 1
0.309993687500000, 0, 0, 1, 0, 1, 1
0.309994187500000, 1, 0, 1, 0, 1, 1
0.309994687500000, 0, 0, 1, 0, 1, 1
0.309995187500000, 1, 0, 1, 0, 1, 1
0.309995687500000, 0, 1, 0, 0, 1, 1
0.309996187500000, 1, 1, 0, 0, 1, 1
0.309996687500000, 0, 0, 0, 0, 1, 1
0.309996750000000, 0, 0, 1, 0, 1, 1
0.309997187500000, 1, 0, 1, 0, 1, 1
0.309997687500000, 0, 0, 1, 0, 1, 1
0.309998187500000, 1, 0, 1, 0, 1, 1
0.309998687500000, 0, 1, 1, 0, 1, 1
0.309998750000000, 0, 1, 0, 0, 1, 1
0.309999187500000, 1, 1, 0, 0, 1, 1
0.309999687500000, 0, 0, 0, 0, 1, 1
0.309999750000000, 0, 0, 1, 0, 1, 1
0.310000250000000, 1, 0, 1, 0, 1, 1
0.310000750000000, 0, 0, 1, 0, 1, 1
0.310001250000000, 0, 0, 0, 1, 1, 1
0.310001750000000, 0, 0, 1, 0, 1, 1
0.310002750000000, 1, 0, 1, 0, 1, 1
0.310003250000000, 0, 0, 1, 0, 1, 1
0.310003750000000, 1, 0, 1, 0, 1, 1
0.310004250000000, 0, 0, 1, 0, 1, 1
0.310004750000000, 1, 0, 1, 0, 1, 1
0.310005250000000, 0, 1, 1, 0, 1, 1
0.310005312500000, 0, 1, 0, 0, 1, 1
0.310005750000000, 1, 1, 0, 0, 1, 1
0.310006250000000, 0, 0, 0, 0, 1, 1
0.310006312500000, 0, 0, 1, 0, 1, 1
0.310006750000000, 1, 0, 1, 0, 1, 1
0.310007250000000, 0, 0, 1, 0, 1, 1
0.310007812500000, 1, 0, 1, 0, 1, 1
0.310008312500000, 0, 1, 0, 0, 1, 1
0.310008812500000, 1, 1, 0, 0, 1, 1
0.310009312500000, 0, 1, 0, 0, 1, 1
0.310009812500000, 1, 1, 0, 0, 1, 1
0.310010312500000, 0, 0, 0, 0, 1, 1
0.310010812500000, 0, 0, 0, 1, 1, 1
0.310011312500000, 0, 0, 1, 0, 1, 1
0.310012312500000, 1, 0, 1, 0, 1, 1
0.310012812500000, 0, 0, 1, 0, 1, 1
0.310013312500000, 1, 0, 1, 0, 1, 1
0.310013812500000, 0, 0, 1, 0, 1, 1
0.310014312500000, 1, 0, 1, 0, 1, 1
0.310014812500000, 0, 1, 1, 0, 1, 1
0.310014875000000, 0, 1, 0, 0, 1, 1
0.310015312500000, 1, 1, 0, 0, 1, 1
0.310015875000000, 0, 0, 1, 0, 1, 1
0.310016375000000, 1, 0, 1, 0, 1, 1
0.310016875000000, 0, 1, 0, 0, 1, 1
0.310017375000000, 1, 1, 0, 0, 1, 1
0.310017875000000, 0, 0, 1, 0, 1, 1
0.310018375000000, 1, 0, 1, 0, 1, 1
0.310018875000000, 0, 0, 1, 0, 1, 1
0.310019375000000, 1, 0, 1, 0, 1, 1
0.310019875000000, 0, 0, 1, 0, 1, 1
0.310020375000000, 0, 0, 1, 1, 1, 1
0.310020437500000, 0, 0, 0, 1, 1, 1
0.310020875000000, 0, 0, 0, 0, 1, 1
0.310020937500000, 0, 0, 1, 0, 1, 1
0.310021875000000, 1, 0, 1, 0, 1, 1
0.310022375000000, 0, 0, 1, 0, 1, 1
0.310022875000000, 1, 0, 1, 0, 1, 1
0.310023375000000, 0, 0, 1, 0, 1, 1
0.310023937500000, 1, 0, 1, 0, 1, 1
0.310024437500000, 0, 1, 0, 0, 1, 1
0.310024937500000, 1, 1, 0, 0, 1, 1
0.310025437500000, 0, 0, 1, 0, 1, 1
0.310025937500000, 1, 0, 1, 0, 1, 1
0.310026437500000, 0, 1, 0, 0, 1, 1
0.310026937500000, 1, 1, 0, 0, 1, 1
0.310027437500000, 0, 0, 1, 0, 1, 1
0.310027937500000, 1, 0, 1, 0, 1, 1
0.310028437500000, 0, 1, 1, 0, 1, 1
0.310028500000000, 0, 1, 0, 0, 1, 1
0.310028937500000, 1, 1, 0, 0, 1, 1
0.310029437500000, 0, 0, 0, 0, 1, 1
0.310029937500000, 0, 0, 0, 1, 1, 1
0.310030437500000, 0, 0, 0, 0, 1, 1
0.310030500000000, 0, 0, 1, 0, 1, 1
0.310031500000000, 1, 0, 1, 0, 1, 1
0.310032000000000, 0, 0, 1, 0, 1, 1
0.310032500000000, 1, 0, 1, 0, 1, 1
0.310033000000000, 0, 0, 1, 0, 1, 1
0.310033500000000, 1, 0, 1, 0, 1, 1
0.310034000000000, 0, 1, 0, 0, 1, 1
0.310034500000000, 1, 1, 0, 0, 1, 1
0.310035000000000, 0, 0, 1, 0, 1, 1
0.310035500000000, 1, 0, 1, 0, 1, 1
0.310036000000000, 0, 1, 0, 0, 1, 1
0.310036500000000, 1, 1, 0, 0, 1, 1
0.310037000000000, 0, 1, 0, 0, 1, 1
0.310037500000000, 1, 1, 0, 0, 1, 1
0.310038000000000, 0, 0, 0, 0, 1, 1
0.310038062500000, 0, 0, 1, 0, 1, 1
0.310038500000000, 1, 0, 1, 0, 1, 1
0.310039000000000, 0, 0, 1, 0, 1, 1
0.310039562500000, 0, 0, 0, 1, 1, 1
0.310040062500000, 0, 0, 1, 0, 1, 1
0.310041062500000, 1, 0, 1, 0, 1, 1
0.310041562500000, 0, 0, 1, 0, 1, 1
0.310042062500000, 1, 0, 1, 0, 1, 1
0.310042562500000, 0, 0, 1, 0, 1, 1
0.310043062500000, 1, 0, 1, 0, 1, 1
0.310043562500000, 0, 1, 0, 0, 1, 1
0.310044062500000, 1, 1, 0, 0, 1, 1
0.310044562500000, 0, 0, 0, 0, 1, 1
0.310044625000000, 0, 0, 1, 0, 1, 1
0.310045062500000, 1, 0, 1, 0, 1, 1
0.310045562500000, 0, 1, 1, 0, 1, 1
0.310045625000000, 0, 1, 0, 0, 1, 1
0.310046062500000, 1, 1, 0, 0, 1, 1
0.310046562500000, 0, 1, 0, 0, 1, 1
0.310047125000000, 1, 1, 0, 0, 1, 1
0.310047625000000, 0, 1, 0, 0, 1, 1
0.310048125000000, 1, 1, 0, 0, 1, 1
0.310048625000000, 0, 0, 0, 0, 1, 1
0.310049125000000, 0, 0, 0, 1, 1, 1
0.310049625000000, 0, 0, 1, 0, 1, 1
0.310050625000000, 1, 0, 1, 0, 1, 1
0.310051125000000, 0, 0, 1, 0, 1, 1
0.310051625000000, 1, 0, 1, 0, 1, 1
0.310052125000000, 0, 0, 1, 0, 1, 1
0.310052625000000, 1, 0, 1, 0, 1, 1
0.310053125000000, 0, 1, 1, 0, 1, 1
0.310053187500000, 0, 1, 0, 0, 1, 1
0.310053625000000, 1, 1, 0, 0, 1, 1
0.310054125000000, 0, 1, 0, 0, 1, 1
0.310054625000000, 1, 1, 0, 0, 1, 1
0.310055187500000, 0, 0, 1, 0, 1, 1
0.310055687500000, 1, 0, 1, 0, 1, 1
0.310056187500000, 0, 0, 1, 0, 1, 1
0.310056687500000, 1, 0, 1, 0, 1, 1
0.310057187500000, 0, 0, 1, 0, 1, 1
0.310057687500000, 1, 0, 1, 0, 1, 1
0.310058187500000, 0, 0, 1, 0, 1, 1
0.310058687500000, 0, 0, 0, 1, 1, 1
0.310059187500000, 0, 0, 1, 0, 1, 1
0.310060187500000, 1, 0, 1, 0, 1, 1
0.310060687500000, 0, 0, 1, 0, 1, 1
0.310061187500000, 1, 0, 1, 0, 1, 1
0.310061687500000, 0, 0, 1, 0, 1, 1
0.310062187500000, 1, 0, 1, 0, 1, 1
0.310062687500000, 0, 1, 1, 0, 1, 1
0.310062750000000, 0, 1, 0, 0, 1, 1
0.310063250000000, 1, 1, 0, 0, 1, 1
0.310063750000000, 0, 1, 0, 0, 1, 1
0.310064250000000, 1, 1, 0, 0, 1, 1
0.310064750000000, 0, 0, 1, 0, 1, 1
0.310065250000000, 1, 0, 1, 0, 1, 1
0.310065750000000, 0, 0, 1, 0, 1, 1
0.310066250000000, 1, 0, 1, 0, 1, 1
0.310066750000000, 0, 1, 0, 0, 1, 1
0.310067250000000, 1, 1, 0, 0, 1, 1
0.310067750000000, 0, 0, 0, 0, 1, 1
0.310068250000000, 0, 0, 0, 1, 1, 1
0.310068750000000, 0, 0, 0, 0, 1, 1
0.310068812500000, 0, 0, 1, 0, 1, 1
0.310069750000000, 1, 0, 1, 0, 1, 1
0.310070250000000, 0, 0, 1, 0, 1, 1
0.310070812500000, 1, 0, 1, 0, 1, 1
0.310071312500000, 0, 0, 1, 0, 1, 1
0.310071812500000, 1, 0, 1, 0, 1, 1
0.310072312500000, 0, 1, 0, 0, 1, 1
0.310072812500000, 1, 1, 0, 0, 1, 1
0.310073312500000, 0, 1, 0, 0, 1, 1
0.310073812500000, 1, 1, 0, 0, 1, 1
0.310074312500000, 0, 0, 1, 0, 1, 1
0.310074812500000, 1, 0, 1, 0, 1, 1
0.310075312500000, 0, 1, 1, 0, 1, 1
0.310075375000000, 0, 1, 0, 0, 1, 1
0.310075812500000, 1, 1, 0, 0, 1, 1
0.310076312500000, 0, 0, 0, 0, 1, 1
0.310076375000000, 0, 0, 1, 0, 1, 1
